Value,strHistologyBehaviour,Preferred,label,,
8349,1,FALSE,"Non-invasive encapsulated follicular variant of papillary thyroid carcinoma (non-invasive EFVPTC) (C73.9) [2021+ NOT REPORTABLE. FOR 2017-2020, USE CODE 8343/2]",,
8349,1,FALSE,"Non-invasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP) (C73.9) [2021+ NOT REPORTABLE. FOR 2017-2020, USE CODE 8343/2]",,
8349,1,FALSE,"Non-invasive FTP (C73.9) [2021+ NOT REPORTABLE. FOR 2017-2020, USE CODE 8343/2]",,
8349,1,FALSE,"Papillary thyroid carcinoma, follicular variant, encapsulated non-invasive (non-invasive EFVPTC) (C73.9) [2021+ NOT REPORTABLE. FOR 2017-2020, USE CODE 8343/2]",,
8350,3,TRUE,Nonencapsulated sclerosing carcinoma (C73.9),,
8350,3,FALSE,"Adenocarcinoma, nonencapsulated sclerosing (C73.9)",,
8350,3,FALSE,"Adenocarcinoma, sclerosing, nonencapsulated (C73.9)",,
8350,3,FALSE,"Carcinoma, nonencapsulated sclerosing (C73.9)",,
8350,3,FALSE,"Carcinoma, papillary, diffuse sclerosing (C73.9)",,
8350,3,FALSE,"Carcinoma, sclerosing, nonencapsulated (C73.9)",,
8350,3,FALSE,"Diffuse papillary carcinoma, sclerosing (C73.9)",,
8350,3,FALSE,Nonencapsulated sclerosing adenocarcinoma (C73.9),,
8350,3,FALSE,Nonencapsulated sclerosing tumor (C73.9),,
8350,3,FALSE,"Papillary carcinoma, diffuse sclerosing (C73.9)",,
8350,3,FALSE,"Sclerosing adenocarcinoma, nonencapsulated (C73.9)",,
8350,3,FALSE,"Sclerosing carcinoma, nonencapsulated (C73.9)",,
8350,3,FALSE,"Sclerosing carcinoma, papillary, diffuse (C73.9)",,
8350,3,FALSE,"Sclerosing papillary carcinoma, diffuse (C73.9)",,
8350,3,FALSE,"Sclerosing tumor, nonencapsulated (C73.9)",,
8350,3,FALSE,"Tumor, nonencapsulated sclerosing (C73.9)",,
8350,3,FALSE,"Tumor, sclerosing, nonencapsulated (C73.9)",,
8360,1,TRUE,Multiple endocrine adenomas,,
8360,1,FALSE,"Adenomas, multiple, endocrine",,
8360,1,FALSE,"Adenomatosis, endocrine",,
8360,1,FALSE,"Endocrine adenomas, multiple",,
8360,1,FALSE,Endocrine adenomatosis,,
8360,1,FALSE,"Multiple adenomas, endocrine",,
8361,0,TRUE,Juxtaglomerular tumor (C64.9),,
8361,0,FALSE,Reninoma (C64.9),,
8361,0,FALSE,"Tumor, juxtaglomerular (C64.9)",,
8370,0,TRUE,"Adrenal cortical adenoma, NOS (C74.0)",,
8370,0,FALSE,"Adenoma, adrenal cortical, NOS (C74.0)",,
8370,0,FALSE,"Adrenal cortical tumor, benign (C74.0)",,
8370,0,FALSE,"Adrenal cortical tumor, NOS (C74.0)",,
8370,0,FALSE,"Tumor, adrenal cortical, benign (C74.0)",,
8370,0,FALSE,"Tumor, adrenal cortical, NOS (C74.0)",,
8370,3,TRUE,Adrenal cortical carcinoma (C74.0),,
8370,3,FALSE,"Adenocarcinoma, adrenal cortical (C74.0)",,
8370,3,FALSE,Adrenal cortical adenocarcinoma (C74.0),,
8370,3,FALSE,"Adrenal cortical tumor, malignant (C74.0)",,
8370,3,FALSE,"Carcinoma, adrenal cortical (C74.0)",,
8370,3,FALSE,"Tumor, adrenal cortical, malignant (C74.0)",,
8371,0,TRUE,"Adrenal cortical adenoma, compact cell (C74.0)",,
8371,0,FALSE,"Adenoma, adrenal cortical, compact cell (C74.0)",,
8371,0,FALSE,Compact cell adrenal cortical adenoma (C74.0),,
8372,0,TRUE,"Adrenal cortical adenoma, pigmented (C74.0)",,
8372,0,FALSE,"Adenoma, adrenal cortical, pigmented (C74.0)",,
8372,0,FALSE,"Adenoma, black (C74.0)",,
8372,0,FALSE,"Adenoma, pigmented (C74.0)",,
8372,0,FALSE,Black adenoma (C74.0),,
8372,0,FALSE,Pigmented adenoma (C74.0),,
8372,0,FALSE,Pigmented adrenal cortical adenoma (C74.0),,
8373,0,TRUE,"Adrenal cortical adenoma, clear cell (C74.0)",,
8373,0,FALSE,"Adenoma, adrenal cortical, clear cell (C74.0)",,
8373,0,FALSE,Clear cell adrenal cortical adenoma (C74.0),,
8374,0,TRUE,"Adrenal cortical adenoma, glomerulosa cell (C74.0)",,
8374,0,FALSE,"Adenoma, adrenal cortical, glomerulosa cell (C74.0)",,
8374,0,FALSE,"Glomerulosa cell, adrenal cortical adenoma (C74.0)",,
8375,0,TRUE,"Adrenal cortical adenoma, mixed cell (C74.0)",,
8375,0,FALSE,"Adenoma, adrenal cortical, mixed cell (C74.0)",,
8375,0,FALSE,"Mixed cell, adrenal cortical adenoma (C74.0)",,
8380,0,TRUE,"Endometrioid adenoma, NOS",,
8380,0,FALSE,"Adenoma, endometrioid, NOS",,
8380,0,FALSE,"Cystadenoma, endometrioid, NOS",,
8380,0,FALSE,"Endometrioid cystadenoma, NOS",,
8380,1,TRUE,"Endometrioid adenoma, borderline malignancy",,
8380,1,FALSE,"Adenoma, endometrioid, borderline malignancy",,
8380,1,FALSE,Atypical proliferative endometrioid tumor,,
8380,1,FALSE,"Cystadenoma, endometrioid, borderline malignancy",,
8380,1,FALSE,"Endometrioid cystadenoma, borderline malignancy",,
8380,1,FALSE,Endometrioid tumor of low malignant potential,,
8380,1,FALSE,"Endometrioid tumor, atypical proliferative",,
8380,1,FALSE,"Low malignant potential, endometrioid tumor",,
8380,1,FALSE,"Proliferative endometrioid tumor, atypical",,
8380,1,FALSE,"Tumor, endometrioid of low malignant potential (C56.9)",,
8380,1,FALSE,"Tumor, endometrioid, atypical proliferative",,
8380,2,TRUE,Endometrioid intraepithelial neoplasia (C54._) [2018+ CASES ONLY], ,
8380,2,FALSE,Atypical hyperplasia of the endometrium (C54._) [2018+ CASES ONLY],,
8380,2,FALSE,Atypical hyperplasia/Endometrioid intraepithelial neoplasm (C54._) [2018+ CASES ONLY],,
8380,3,TRUE,"Endometrioid adenocarcinoma, NOS",,
8380,3,FALSE,"Adenocarcinoma, endometrioid, NOS",,
8380,3,FALSE,"Carcinoma, endometrioid, NOS",,
8380,3,FALSE,"Cystadenocarcinoma, endometrioid",,
8380,3,FALSE,"Endometrioid carcinoma, NOS",,
8380,3,FALSE,Endometrioid cystadenocarcinoma,,
8380,3,FALSE,Endometrioid intraepithelial neoplasm/Atypical hyperplasia (C54._) [2018+ CASES ONLY; NOT REPORTABLE],,
8381,0,TRUE,"Endometrioid adenofibroma, NOS",,
8381,0,FALSE,"Adenofibroma, endometrioid, NOS",,
8381,0,FALSE,"Cystadenofibroma, endometrioid, NOS",,
8381,0,FALSE,"Endometrioid cystadenofibroma, NOS",,
8381,1,TRUE,"Endometrioid adenofibroma, borderline malignancy",,
8381,1,FALSE,"Adenofibroma, endometrioid, borderline malignancy",,
8381,1,FALSE,"Cystadenofibroma, endometrioid, borderline malignancy",,
8381,1,FALSE,"Endometrioid cystadenofibroma, borderline malignancy",,
8381,3,TRUE,"Endometrioid adenofibroma, malignant",,
8381,3,FALSE,"Adenofibroma, endometrioid, malignant",,
8381,3,FALSE,"Cystadenofibroma, endometrioid, malignant",,
8381,3,FALSE,"Endometrioid cystadenofibroma, malignant",,
8382,3,TRUE,"Endometrioid adenocarcinoma, secretory variant",,
8382,3,FALSE,"Adenocarcinoma, endometrioid, secretory variant",,
8382,3,FALSE,"secretory variant, endometrioid adenocarcinoma",,
8383,3,TRUE,"Endometrioid adenocarcinoma, ciliated cell variant",,
8383,3,FALSE,"Adenocarcinoma, endometrioid, ciliated cell variant",,
8383,3,FALSE,"Ciliated cell variant, endometrioid adenocarcinoma",,
8384,3,TRUE,"Adenocarcinoma, endocervical type",,
8384,3,FALSE,Endocervical type adenocarcinoma,,
8390,0,TRUE,Skin appendage adenoma (C44._),,
8390,0,FALSE,"Adenoma, skin appendage (C44._)",,
8390,0,FALSE,"Adnexal tumor, benign (C44._)",,
8390,0,FALSE,"Skin appendage tumor, benign (C44._)",,
8390,0,FALSE,"Tumor, adnexal, benign (C44._)",,
8390,0,FALSE,"Tumor, skin appendage, benign (C44._)",,
8390,3,TRUE,Adnexal adenocarcinoma (C44. _),,
8390,3,FALSE,"Adenocarcinoma, adnexal (C44._)",,
8390,3,FALSE,Adnexal carcinoma (C44._),,
8390,3,FALSE,"Carcinoma, adnexal (C44._)",,
8390,3,FALSE,"Carcinoma, skin appendage (C44._)",,
8390,3,FALSE,Skin appendage carcinoma (C44._),,
8391,0,TRUE,Follicular fibroma (C44._),,
8391,0,FALSE,Fibrofolliculoma (C44._),,
8391,0,FALSE,"Fibroma, follicular (C44._)",,
8391,0,FALSE,"Fibroma, perifollicular (C44._)",,
8391,0,FALSE,Perifollicular fibroma (C44._),,
8391,0,FALSE,Trichodiscoma (C44._),,
8392,0,TRUE,Syringofibroadenoma (C44._),,
8400,0,TRUE,Sweat gland adenoma (C44._),,
8400,0,FALSE,"Adenoma, sweat gland (C44._)",,
8400,0,FALSE,"Hidradenoma, NOS (C44._)",,
8400,0,FALSE,"Sweat gland tumor, benign (C44._)",,
8400,0,FALSE,"Syringadenoma, NOS (C44._)",,
8400,0,FALSE,"Tumor, sweat gland, benign (C44._)",,
8400,1,TRUE,"Sweat gland tumor, NOS (C44._)",,
8400,1,FALSE,"Tumor, sweat gland, NOS (C44._)",,
8400,3,TRUE,Sweat gland adenocarcinoma (C44._),,
8400,3,FALSE,"Adenocarcinoma, sweat gland (C44._)",,
8400,3,FALSE,"Carcinoma, sweat gland (C44._)",,
8400,3,FALSE,Sweat gland carcinoma (C44._),,
8400,3,FALSE,"Sweat gland tumor, malignant (C44._)",,
8400,3,FALSE,"Tumor, sweat gland, malignant (C44._)",,
8401,0,TRUE,Apocrine adenoma,,
8401,0,FALSE,"Adenoma, apocrine",,
8401,0,FALSE,Apocrine cystadenoma,,
8401,0,FALSE,"Cystadenoma, apocrine",,
8401,3,TRUE,Apocrine adenocarcinoma,,
8401,3,FALSE,"Adenocarcinoma, apocrine",,
8402,0,TRUE,Nodular hidradenoma (C44._),,
8402,0,FALSE,"Acrospiroma, eccrine (C44._)",,
8402,0,FALSE,Clear cell hidradenoma (C44._),,
8402,0,FALSE,Eccrine acrospiroma (C44._),,
8402,0,FALSE,"Hidradenoma, clear cell (C44._)",,
8402,0,FALSE,"Hidradenoma, nodular (C44._)",,
8402,3,TRUE,Hidradenocarcinoma (C44. _),,
8402,3,FALSE,"Hidradenoma, nodular, malignant (C44._)",,
8402,3,FALSE,"Nodular hidradenoma, malignant (C44._)",,
8403,0,TRUE,Eccrine spiradenoma (C44._),,
8403,0,FALSE,"Spiradenoma, eccrine (C44._)",,
8403,0,FALSE,"Spiradenoma, NOS (C44._)",,
8403,3,TRUE,Malignant eccrine spiradenoma (C44._),,
8403,3,FALSE,"Eccrine spiradenoma, malignant (C44._)",,
8403,3,FALSE,"Spiradenoma, eccrine, malignant (C44._)",,
8404,0,TRUE,Hidrocystoma (C44._),,
8404,0,FALSE,"Cystadenoma, eccrine (C44._)",,
8404,0,FALSE,Eccrine cystadenoma (C44._),,
8405,0,TRUE,Papillary hidradenoma,,
8405,0,FALSE,Hidradenoma papilliferum,,
8405,0,FALSE,"Hidradenoma, papillary",,
8405,0,FALSE,"Papilliferum, hidradenoma",,
8406,0,TRUE,Papillary syringadenoma (C44._),,
8406,0,FALSE,Papillary syringocystadenoma (C44._),,
8406,0,FALSE,"Papilliferum, syringocystadenoma",,
8406,0,FALSE,"Syringadenoma, papillary (C44._)",,
8406,0,FALSE,Syringocystadenoma papilliferum,,
8406,0,FALSE,"Syringocystadenoma, papillary (C44._)",,
8407,0,TRUE,"Syringoma, NOS (C44._)",,
8407,3,TRUE,Microcystic adnexal carcinoma (C44. _),,
8407,3,FALSE,"Adnexal carcinoma, microcystic (C44._)",,
8407,3,FALSE,"Adnexal microcystic, carcinoma (C44._)",,
8407,3,FALSE,"Carcinoma, adnexal, microcystic (C44._)",,
8407,3,FALSE,"Carcinoma, microcystic adnexal (C44._)",,
8407,3,FALSE,"Carcinoma, sclerosing sweat duct (C44._)",,
8407,3,FALSE,"Carcinoma, sweat duct, sclerosing (C44._)",,
8407,3,FALSE,"Carcinoma, syringomatous (C44._)",,
8407,3,FALSE,"Duct carcinoma, sclerosing sweat (C44._)",,
8407,3,FALSE,Sclerosing sweat duct carcinoma (C44._),,
8407,3,FALSE,"Sweat duct carcinoma, sclerosing (C44._)",,
8407,3,FALSE,Syringomatous carcinoma (C44._),,
8408,0,TRUE,Eccrine papillary adenoma (C44._),,
8408,0,FALSE,"Adenoma, eccrine papillary (C44._)",,
8408,0,FALSE,"Adenoma, papillary, eccrine (C44._)",,
8408,0,FALSE,"Eccrine adenoma, papillary (C44._)",,
8408,0,FALSE,"Papillary adenoma, eccrine (C44._)",,
8408,1,TRUE,Aggressive digital papillary adenoma (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.],,
8408,1,FALSE,"Adenoma, aggressive digital papillary (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,1,FALSE,"Adenoma, digital papillary, aggressive (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,1,FALSE,"Adenoma, papillary, aggressive digital (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,1,FALSE,"Aggressive papillary adenoma, digital (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,1,FALSE,"Digital papillary adenoma, aggressive (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,1,FALSE,"Papillary adenoma, aggressive digital (C44._) [PRE-2021 NOT REPORTABLE; FOR 2021+ USE CODE 8408/3.]",,
8408,3,TRUE,Digital papillary adenocarcinoma (C44. _),,
8408,3,FALSE,"Adenocarcinoma, digital papillary (C44._)",,
8408,3,FALSE,"Adenocarcinoma, eccrine papillary (C44._)",,
8408,3,FALSE,"Adenocarcinoma, papillary digital (C44._)",,
8408,3,FALSE,"Adenocarcinoma, papillary eccrine (C44._)",,
8408,3,FALSE,"Adenoma, aggressive digital papillary (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Adenoma, digital papillary, aggressive (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Adenoma, papillary, aggressive digital (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Aggressive digital papillary adenoma (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Aggressive papillary adenoma, digital (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Digital papillary adenoma, aggressive (C44._) [REPORTABLE 2021+; FOR PRE-2021, USE CODE 8408/1]",,
8408,3,FALSE,"Eccrine adenocarcinoma, papillary (C44._)",,
8408,3,FALSE,Eccrine papillary adenocarcinoma (C44._),,
8408,3,FALSE,"Papillary adenocarcinoma, digital (C44._)",,
8408,3,FALSE,"Papillary adenocarcinoma, eccrine (C44._)",,
8408,3,FALSE,"Papillary adenoma, aggressive digital (C44._) [REPORTABLE 2021+]",,
8409,0,TRUE,Eccrine poroma (C44._),,
8409,0,FALSE,"Poroma, eccrine (C44._)",,
8409,3,TRUE,Porocarcinoma (C44._),,
8409,3,FALSE,"Eccrine poroma, malignant (C44._)",,
8409,3,FALSE,"Poroma, eccrine, malignant (C44._)",,
8410,0,TRUE,Sebaceous adenoma (C44._),,
8410,0,FALSE,"Adenoma, sebaceous (C44._)",,
8410,0,FALSE,"Epithelioma, sebaceous (C44._)",,
8410,0,FALSE,Sebaceous epithelioma (C44._),,
8410,3,TRUE,Sebaceous carcinoma (C44._),,
8410,3,FALSE,"Adenocarcinoma, sebaceous (C44._)",,
8410,3,FALSE,"Carcinoma, sebaceous (C44._)",,
8410,3,FALSE,Sebaceous adenocarcinoma (C44._),,
8413,3,TRUE,Eccrine adenocarcinoma (C44._),,
8413,3,FALSE,"Adenocarcinoma, eccrine, NOS (C44._)",,
8420,0,TRUE,Ceruminous adenoma (C44.2),,
8420,3,TRUE,Ceruminous adenocarcinoma (C44.2),,
8420,3,FALSE,"Adenocarcinoma, ceruminous (C44.2)",,
8420,3,FALSE,"Adenoma, ceruminous (C44.2)",,
8420,3,FALSE,"Carcinoma, ceruminous (C44.2)",,
8420,3,FALSE,Ceruminous carcinoma (C44.2),,
8430,1,TRUE,Mucoepidermoid tumor [obs],,
8430,1,FALSE,"Tumor, mucoepidermoid [obs]",,
8430,3,TRUE,Mucoepidermoid carcinoma,,
8430,3,FALSE,"Carcinoma, mucoepidermoid",,
8440,0,TRUE,"Cystadenoma, NOS",,
8440,0,FALSE,"Cystoma, NOS",,
8440,3,TRUE,"Cystadenocarcinoma, NOS",,
8441,0,TRUE,"Serous cystadenoma, NOS",,
8441,0,FALSE,"Adenoma, microcystic, serous",,
8441,0,FALSE,"Adenoma, serous microcystic",,
8441,0,FALSE,"Cystadenoma, serous, NOS",,
8441,0,FALSE,"Cystoma, serous",,
8441,0,FALSE,"Microcystic adenoma, serous",,
8441,0,FALSE,"Serous adenoma, microcystic",,
8441,0,FALSE,Serous cystoma,,
8441,0,FALSE,Serous microcystic adenoma,,
8441,2,TRUE,"Serous endometrial [tubal] intraepithelial carcinoma (C54._, C55.9 [C57.0]) ",,
8441,2,FALSE,"Carcinoma, intraepithelial, serous endometrial (C54._, C55.9) ",,
8441,2,FALSE,"Carcinoma, intraepithelial, serous tubal (C57.0) ",,
8441,2,FALSE,"Carcinoma, serous endometrial [tubal] intraepithelial (C54._, C55.9 [C57.0]) ",,
8441,2,FALSE,"Endometrial intraepithelial carcinoma, serous (C54._, C55.9) ",,
8441,2,FALSE,"Intraepithelial carcinoma, serous endometrial (C54._, C55.9) ",,
8441,2,FALSE,"Intraepithelial carcinoma, serous tubal (C57.0) ",,
8441,2,FALSE,"Intraepithelial serous endometrial [tubal] carcinoma (C54._, C55.9 [C57.0]) ",,
8441,2,FALSE,"Serous endometrial intraepithelial carcinoma (C54._, C55.9) ",,
8441,2,FALSE,Serous tubal intraepithelial carcinoma (C57.0),,
8441,2,FALSE,"Tubal intraepithelial carcinoma, serous (C57.0) ",,
8441,3,TRUE,"Serous carcinoma, NOS",,
8441,3,FALSE,"Adenocarcinoma, papillary, serous (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Adenocarcinoma, serous, NOS",,
8441,3,FALSE,"Adenocarcinoma, serous, papillary (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Carcinoma, papillary, serous surface (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8441,3,FALSE,"Carcinoma, serous surface papillary (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8441,3,FALSE,"Carcinoma, serous, NOS",,
8441,3,FALSE,"Cystadenocarcinoma, papillary serous (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Cystadenocarcinoma, serous, NOS (C56.9)",,
8441,3,FALSE,"Papillary adenocarcinoma, serous (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Papillary carcinoma, serous surface (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8441,3,FALSE,"Papillary cystadenocarcinoma, serous (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Papillary serous adenocarcinoma (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Papillary serous cystadenocarcinoma (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Serous adenocarcinoma, NOS",,
8441,3,FALSE,"Serous adenocarcinoma, papillary (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Serous cystadenocarcinoma, NOS (C56.9)",,
8441,3,FALSE,"Serous cystadenocarcinoma, papillary (C56.9) [2021+. FOR PRE-2021, USE CODE 8460/3.]",,
8441,3,FALSE,"Serous surface carcinoma, papillary (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8441,3,FALSE,"Serous surface papillary carcinoma (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8441,3,FALSE,"Surface papillary carcinoma, serous (C56.9) [2021+. FOR PRE-2021, USE CODE 8461/3.]",,
8442,1,TRUE,"Serous cystadenoma, borderline malignancy (C56.9)",,
8442,1,FALSE,Atypical proliferating serous tumor (C56.9),,
8442,1,FALSE,"Cystadenoma, serous, borderline malignancy (C56.9)",,
8442,1,FALSE,"Low malignant potential, serous tumor, NOS (C56.9)",,
8442,1,FALSE,"Proliferating serous tumor, atypical (C56.9)",,
8442,1,FALSE,"Serous tumor, atypical proliferating (C56.9)",,
8442,1,FALSE,"Serous tumor, NOS, of low malignant potential (C56.9)",,
8442,1,FALSE,"Tumor, serous, atypical proliferating (C56.9)",,
8442,1,FALSE,"Tumor, serous, NOS, of low malignant potential (C56.9)",,
8443,0,TRUE,Clear cell cystadenoma (C56.9),,
8443,0,FALSE,"Cystadenoma, clear cell (C56.9)",,
8450,0,TRUE,"Papillary cystadenoma, NOS (C56.9)",,
8450,0,FALSE,"Cystadenoma, papillary, NOS (C56.9)",,
8450,3,TRUE,"Papillary cystadenocarcinoma, NOS (C56.9)",,
8450,3,FALSE,"Adenocarcinoma, papillocystic",,
8450,3,FALSE,"Cystadenocarcinoma, papillary, NOS (C56.9)",,
8450,3,FALSE,Papillocystic adenocarcinoma,,
8451,1,TRUE,"Papillary cystadenoma, borderline malignancy (C56.9)",,
8451,1,FALSE,"Cystadenoma, papillary, borderline malignancy (C56.9)",,
8452,1,TRUE,Solid pseudopapillary tumor of ovary (C56.9),,
8452,1,FALSE,Cystic and solid tumor (C25._),,
8452,1,FALSE,"Cystic papillary, tumor (C25._)",,
8452,1,FALSE,"Cystic tumor, papillary (C25._)",,
8452,1,FALSE,"Epithelial neoplasm, solid and papillary (C25._)",,
8452,1,FALSE,"Neoplasm, papillary and solid epithelial (C25._)",,
8452,1,FALSE,"Neoplasm, solid and papillary epithelial (C25._)",,
8452,1,FALSE,Papillary cystic tumor (C25._),,
8452,1,FALSE,"Papillary epithelial neoplasm, solid and (C25._)",,
8452,1,FALSE,Solid and cystic tumor (C25._),,
8452,1,FALSE,Solid and papillary epithelial neoplasm (C25._),,
8452,1,FALSE,Solid pseudopapillary tumor (C25._),,
8452,1,FALSE,"Tumor, cystic and solid (C25._)",,
8452,1,FALSE,"Tumor, cystic, papillary (C25._)",,
8452,1,FALSE,"Tumor, papillary cystic (C25._)",,
8452,1,FALSE,"Tumor, pseudopapillary, solid (C25._)",,
8452,1,FALSE,"Tumor, pseudopapillary, solid (C56.9)",,
8452,1,FALSE,"Tumor, solid and cystic (C25._)",,
8452,3,TRUE,Solid pseudopapillary neoplasm of the pancreas (C25._) [REPORTABLE 2021+],,
8452,3,FALSE,"Carcinoma, solid, pseudopapillary (C25._)",,
8452,3,FALSE,"Neoplasm, solid pseudopapillary (C25._) [REPORTABLE 2021+]",,
8452,3,FALSE,Solid pseudopapillary carcinoma (C25._),,
8452,3,FALSE,Solid pseudopapillary tumor (C25._) [REPORTABLE 2021+],,
8452,3,FALSE,"Tumor, pseudopapillary, solid (C25._) [REPORTABLE 2021+]",,
8453,0,TRUE,Intraductal papillary-mucinous adenoma (C25._),,
8453,0,FALSE,"Adenoma, intraductal papillary-mucinous (C25._)",,
8453,0,FALSE,"Adenoma, mucinous-papillary, intraductal (C25._)",,
8453,0,FALSE,"Adenoma, papillary-mucinous, intraductal (C25._)",,
8453,0,FALSE,"Dysplasia, intraductal papillary-mucinous tumor with moderate (C25._)",,
8453,0,FALSE,Intraductal papillary-mucinous tumor with moderate dysplasia (C25._),,
8453,0,FALSE,"Moderate dysplasia, intraductal papillary-mucinous tumor with (C25._)",,
8453,0,FALSE,"Mucinous-papillary adenoma, intraductal (C25._)",,
8453,0,FALSE,"Mucinous-papillary tumor, intraductal, with moderate dysplasia (C25._)",,
8453,0,FALSE,"Papillary-mucinous tumor, intraductal, with moderate dysplasia (C25._)",,
8453,0,FALSE,"Tumor, intraductal papillary-mucinous, with moderate dysplasia (C25._)",,
8453,0,FALSE,"Tumor, mucinous-papillary, intraductal, with moderate dysplasia (C25._)",,
8453,0,FALSE,"Tumor, papillary-mucinous, intraductal, with moderate dysplasia (C25._)",,
8453,2,TRUE,"Intraductal papillary-mucinous carcinoma, non-invasive (C25._)",,
8453,2,FALSE,"Carcinoma, papillary-mucinous, intraductal, non-invasive (C25._)",,
8453,2,FALSE,Intraductal papillary mucinous neoplasm with high-grade dysplasia (C25._),,
8453,2,FALSE,"Mucinous papillary carcinoma, intraductal, non-invasive (C25._)",,
8453,2,FALSE,"Mucinous papillary neoplasm, Intraductal with high-grade dysplasia (C25._)",,
8453,2,FALSE,"Non-invasive carcinoma, intraductal papillary-mucinous (C25._)",,
8453,2,FALSE,"Papillary mucinous carcinoma, intraductal, non-invasive (C25._)",,
